date,Civilization VI,GTA V,Rocket League,The Witcher 3
2018.05.20,30038.0,77325.0,48615.0,18066.0
2018.05.21,23634.0,41163.0,46884.0,14709.0
2018.05.22,21228.0,46119.0,47426.0,12639.0
2018.05.23,20597.0,61224.0,45690.0,12219.0
2018.05.24,20055.0,61319.0,46021.0,11930.0
2018.05.25,21925.0,67345.0,47501.0,12116.0
2018.05.26,25583.0,72496.0,45423.0,15434.0
2018.05.27,27585.0,68299.0,49946.0,16796.0
2018.05.28,25867.0,61461.0,51712.0,14350.0
2018.05.29,19918.0,62202.0,66250.0,12227.0
2018.05.30,19455.0,63460.0,55476.0,11607.0
2018.05.31,19638.0,65945.0,53102.0,12280.0
2018.06.01,20470.0,70569.0,51694.0,12131.0
2018.06.02,25059.0,75999.0,51191.0,15349.0
2018.06.03,26710.0,72814.0,55256.0,16978.0
2018.06.04,19532.0,61518.0,52876.0,12384.0
2018.06.05,19045.0,60407.0,51296.0,12180.0
2018.06.06,18351.0,57988.0,50746.0,11986.0
2018.06.07,18229.0,57209.0,48964.0,11704.0
2018.06.08,19509.0,61757.0,51597.0,12015.0
2018.06.09,24489.0,67090.0,54867.0,14855.0
2018.06.10,26443.0,64986.0,55447.0,16993.0
2018.06.11,19737.0,55663.0,64787.0,13355.0
2018.06.12,18841.0,58346.0,59676.0,16784.0
2018.06.13,18347.0,57626.0,58556.0,17420.0
2018.06.14,18079.0,56667.0,57312.0,18801.0
2018.06.15,18344.0,58881.0,55277.0,19994.0
2018.06.16,22948.0,63498.0,51231.0,25491.0
2018.06.17,24570.0,69540.0,54370.0,30405.0
2018.06.18,18359.0,56443.0,56000.0,22565.0
2018.06.19,18251.0,55394.0,55062.0,21555.0
2018.06.20,17687.0,55792.0,54383.0,20691.0
2018.06.21,17540.0,57264.0,51945.0,20063.0
2018.06.22,20508.0,70522.0,55089.0,19892.0
2018.06.23,26323.0,91782.0,55052.0,25407.0
2018.06.24,28289.0,102352.0,59294.0,29116.0
2018.06.25,21438.0,99413.0,56536.0,21855.0
2018.06.26,20455.0,106303.0,56176.0,21711.0
2018.06.27,19973.0,111058.0,53307.0,20638.0
2018.06.28,19546.0,109343.0,54030.0,20837.0
2018.06.29,21221.0,115796.0,52443.0,21504.0
2018.06.30,25950.0,119712.0,53274.0,25065.0
2018.07.01,27537.0,124304.0,55092.0,27404.0
2018.07.02,21619.0,120864.0,60009.0,22240.0
2018.07.03,20091.0,117699.0,47937.0,21960.0
2018.07.04,25611.0,122427.0,56004.0,23738.0
2018.07.05,22238.0,126990.0,58454.0,22985.0
2018.07.06,21938.0,130831.0,66649.0,22365.0
2018.07.07,26153.0,133186.0,63665.0,25410.0
2018.07.08,28015.0,131670.0,72242.0,28389.0
2018.07.09,21519.0,122688.0,83207.0,22268.0
2018.07.10,19169.0,110228.0,71240.0,21717.0
2018.07.11,18696.0,106392.0,65987.0,20900.0
2018.07.12,20097.0,99593.0,66751.0,20071.0
2018.07.13,21010.0,102188.0,63310.0,19933.0
2018.07.14,25674.0,100742.0,62356.0,22832.0
2018.07.15,27076.0,102857.0,68494.0,25063.0
2018.07.16,20808.0,94387.0,66468.0,19663.0
2018.07.17,19809.0,95388.0,63415.0,19063.0
2018.07.18,19837.0,95865.0,63092.0,18287.0
2018.07.19,19331.0,95148.0,61479.0,17777.0
2018.07.20,20712.0,101280.0,59202.0,18042.0
2018.07.21,25820.0,104795.0,58233.0,21599.0
2018.07.22,28119.0,110513.0,65116.0,23706.0
2018.07.23,20792.0,107101.0,66682.0,17887.0
2018.07.24,19820.0,162602.0,50312.0,17176.0
2018.07.25,19007.0,139353.0,49808.0,16340.0
2018.07.26,18963.0,133875.0,48807.0,16182.0
2018.07.27,19139.0,131560.0,45177.0,16120.0
2018.07.28,24902.0,133091.0,48082.0,19211.0
2018.07.29,26878.0,137466.0,53359.0,21025.0
2018.07.30,20589.0,128590.0,54263.0,16420.0
2018.07.31,19497.0,129150.0,51795.0,15697.0
2018.08.01,18904.0,122688.0,50265.0,15271.0
2018.08.02,18576.0,117369.0,49600.0,14639.0
2018.08.03,19439.0,116201.0,48222.0,14594.0
2018.08.04,23871.0,120554.0,48234.0,17388.0
2018.08.05,25750.0,123560.0,53975.0,19442.0
2018.08.06,20581.0,112595.0,51197.0,14989.0
2018.08.07,19047.0,115029.0,48805.0,14733.0
2018.08.08,18953.0,109182.0,49553.0,14290.0
2018.08.09,18561.0,105809.0,48426.0,14043.0
2018.08.10,19731.0,97615.0,46704.0,13478.0
2018.08.11,24590.0,102449.0,47495.0,16148.0
2018.08.12,26027.0,107137.0,50393.0,18110.0
2018.08.13,20213.0,97775.0,49437.0,13787.0
2018.08.14,19553.0,110958.0,45682.0,13138.0
2018.08.15,19353.0,101671.0,45519.0,13664.0
2018.08.16,18858.0,94525.0,45226.0,12342.0
2018.08.17,20259.0,93955.0,45819.0,12472.0
2018.08.18,25376.0,99447.0,47191.0,15409.0
2018.08.19,27504.0,100548.0,50922.0,17207.0
2018.08.20,20434.0,89508.0,46595.0,13046.0
2018.08.21,19728.0,91787.0,46413.0,12614.0
2018.08.22,19009.0,88413.0,47599.0,11993.0
2018.08.23,18868.0,85916.0,47480.0,12071.0
2018.08.24,20505.0,87161.0,48784.0,12445.0
2018.08.25,25638.0,93323.0,49790.0,15419.0
2018.08.26,27746.0,93331.0,56388.0,17310.0
2018.08.27,20260.0,83407.0,51201.0,12893.0
2018.08.28,19322.0,83214.0,50914.0,12459.0
2018.08.29,18997.0,80197.0,55025.0,12449.0
2018.08.30,18721.0,77349.0,54842.0,12403.0
2018.08.31,20070.0,81875.0,54215.0,12652.0
2018.09.01,24801.0,89759.0,56658.0,15487.0
2018.09.02,26047.0,91648.0,61334.0,17032.0
2018.09.03,25854.0,80848.0,62243.0,14504.0
2018.09.04,19095.0,80112.0,52599.0,13520.0
2018.09.05,17909.0,78109.0,74856.0,15243.0
2018.09.06,16988.0,76466.0,61379.0,16003.0
2018.09.07,19360.0,87206.0,62734.0,17675.0
2018.09.08,24993.0,97920.0,64885.0,23136.0
2018.09.09,25993.0,95032.0,67593.0,25998.0
2018.09.10,18721.0,75873.0,59284.0,19572.0
2018.09.11,18209.0,74553.0,58300.0,19043.0
2018.09.12,17629.0,70905.0,56470.0,17912.0
2018.09.13,17671.0,59438.0,56782.0,17504.0
2018.09.14,19659.0,81240.0,58911.0,18090.0
2018.09.15,25479.0,89571.0,60584.0,22117.0
2018.09.16,26628.0,86318.0,62961.0,23920.0
2018.09.17,19087.0,63297.0,57904.0,16124.0
2018.09.18,18014.0,63814.0,54572.0,15411.0
2018.09.19,17997.0,62834.0,55677.0,15066.0
2018.09.20,17849.0,61089.0,55996.0,14392.0
2018.09.21,20127.0,70203.0,59234.0,15532.0
2018.09.22,25943.0,80192.0,61635.0,20239.0
2018.09.23,28934.0,84695.0,65416.0,23255.0
2018.09.24,19611.0,60606.0,76338.0,15400.0
2018.09.25,19118.0,61314.0,65336.0,14378.0
2018.09.26,18160.0,58944.0,60306.0,14128.0
2018.09.27,18462.0,56911.0,57624.0,13690.0
2018.09.28,22832.0,61791.0,60917.0,14057.0
2018.09.29,31659.0,71393.0,61886.0,18411.0
2018.09.30,36423.0,75978.0,66962.0,20605.0
2018.10.01,26389.0,58920.0,58950.0,14318.0
2018.10.02,24506.0,59592.0,55481.0,13631.0
2018.10.03,23827.0,62415.0,54686.0,14115.0
2018.10.04,22255.0,60407.0,56105.0,13098.0
2018.10.05,24075.0,68878.0,59569.0,13785.0
2018.10.06,30578.0,77828.0,61134.0,18134.0
2018.10.07,31198.0,78090.0,63785.0,19732.0
2018.10.08,24496.0,64543.0,63750.0,14390.0
2018.10.09,20854.0,63790.0,57817.0,13127.0
2018.10.10,20228.0,62244.0,56424.0,12291.0
2018.10.11,20248.0,61476.0,56427.0,12468.0
2018.10.12,22441.0,72145.0,63020.0,13342.0
2018.10.13,28519.0,81844.0,62639.0,17350.0
2018.10.14,29556.0,77744.0,67050.0,19190.0
2018.10.15,21234.0,62225.0,67454.0,13427.0
2018.10.16,19820.0,59100.0,61218.0,12434.0
2018.10.17,19957.0,56459.0,62058.0,12146.0
2018.10.18,19798.0,58137.0,61171.0,11871.0
2018.10.19,22016.0,68901.0,64550.0,12752.0
2018.10.20,28379.0,80233.0,65598.0,17266.0
2018.10.21,29084.0,78722.0,66889.0,18908.0
2018.10.22,20864.0,61409.0,60489.0,13209.0
2018.10.23,19685.0,59679.0,57216.0,12495.0
2018.10.24,19469.0,57627.0,55900.0,12219.0
2018.10.25,19554.0,57973.0,56823.0,12205.0
2018.10.26,21539.0,66448.0,59723.0,12987.0
2018.10.27,27572.0,76444.0,61681.0,17597.0
2018.10.28,28150.0,73608.0,64220.0,19426.0
2018.10.29,20018.0,58402.0,58153.0,13145.0
2018.10.30,19245.0,54483.0,58376.0,14599.0
2018.10.31,18925.0,60036.0,54231.0,16944.0
2018.11.01,20608.0,64873.0,60060.0,20369.0
2018.11.02,22030.0,74278.0,61373.0,21025.0
2018.11.03,26986.0,81304.0,61273.0,23779.0
2018.11.04,27833.0,78261.0,63517.0,24992.0
2018.11.05,20207.0,60602.0,56361.0,17350.0
2018.11.06,18778.0,57834.0,50812.0,15526.0
2018.11.07,19624.0,57833.0,49747.0,17477.0
2018.11.08,19765.0,57553.0,49038.0,18634.0
2018.11.09,23573.0,66978.0,55030.0,20749.0
2018.11.10,29899.0,81567.0,57496.0,26804.0
2018.11.11,30199.0,78323.0,57773.0,27284.0
2018.11.12,23488.0,59164.0,55817.0,19853.0
2018.11.13,20354.0,55749.0,51398.0,17924.0
2018.11.14,19311.0,55925.0,50405.0,17355.0
2018.11.15,19679.0,55126.0,51901.0,17141.0
2018.11.16,21534.0,64469.0,55078.0,17673.0
2018.11.17,27732.0,76019.0,59002.0,22565.0
2018.11.18,28447.0,72309.0,61266.0,23797.0
2018.11.19,20875.0,52557.0,54824.0,15921.0
2018.11.20,21552.0,52251.0,53594.0,15374.0
2018.11.21,28362.0,54961.0,62312.0,15264.0
2018.11.22,30480.0,55496.0,59064.0,15693.0
2018.11.23,36710.0,65834.0,62493.0,17572.0
2018.11.24,42472.0,80452.0,60816.0,23623.0
2018.11.25,44308.0,78940.0,63669.0,25789.0
2018.11.26,32686.0,59586.0,56872.0,17932.0
2018.11.27,31253.0,57788.0,50052.0,17683.0
2018.11.28,29669.0,60692.0,49519.0,17682.0
2018.11.29,29517.0,59529.0,50393.0,16893.0
2018.11.30,32475.0,70337.0,54094.0,18103.0
2018.12.01,40942.0,81851.0,56690.0,23199.0
2018.12.02,40442.0,76686.0,57794.0,23849.0
2018.12.03,29623.0,55820.0,49278.0,16025.0
2018.12.04,27435.0,56400.0,51716.0,15465.0
2018.12.05,27509.0,54858.0,50397.0,14892.0
2018.12.06,27315.0,53209.0,51076.0,14563.0
2018.12.07,29600.0,60245.0,54050.0,14972.0
2018.12.08,37656.0,70990.0,55608.0,19439.0
2018.12.09,38416.0,66879.0,55705.0,20376.0
2018.12.10,28247.0,48955.0,66596.0,13426.0
2018.12.11,26045.0,53436.0,57149.0,13094.0
2018.12.12,25530.0,62367.0,55620.0,12516.0
2018.12.13,25578.0,65334.0,54274.0,12415.0
2018.12.14,28887.0,77320.0,57043.0,13316.0
2018.12.15,36914.0,94685.0,58204.0,17730.0
2018.12.16,37650.0,93749.0,59954.0,18884.0
2018.12.17,28628.0,74997.0,66324.0,12738.0
2018.12.18,27793.0,79135.0,62998.0,12566.0
2018.12.19,27203.0,80424.0,60705.0,12430.0
2018.12.20,27724.0,81560.0,61647.0,12228.0
2018.12.21,32618.0,95292.0,62808.0,14015.0
2018.12.22,39102.0,106315.0,61972.0,18246.0
2018.12.23,41235.0,102832.0,62840.0,19888.0
2018.12.24,34298.0,95702.0,47642.0,17673.0
2018.12.25,37869.0,99509.0,53081.0,18049.0
2018.12.26,39970.0,104313.0,59599.0,19468.0
2018.12.27,40931.0,106907.0,61644.0,19738.0
2018.12.28,41641.0,114180.0,64494.0,19994.0
2018.12.29,44956.0,119594.0,64289.0,22585.0
2018.12.30,47851.0,120817.0,68214.0,24140.0
2018.12.31,40209.0,118155.0,53381.0,21866.0
2019.01.01,47800.0,105875.0,61006.0,23259.0
2019.01.02,38910.0,104300.0,60990.0,21776.0
2019.01.03,36830.0,102460.0,59801.0,21424.0
2019.01.04,37783.0,111765.0,62909.0,22672.0
2019.01.05,44698.0,118732.0,64783.0,25640.0
2019.01.06,43201.0,110518.0,64897.0,25736.0
2019.01.07,32809.0,89989.0,60303.0,18707.0
2019.01.08,29367.0,86862.0,52138.0,18080.0
2019.01.09,28934.0,81376.0,51866.0,16214.0
2019.01.10,28413.0,78989.0,52947.0,15935.0
2019.01.11,32479.0,89223.0,58164.0,17075.0
2019.01.12,42757.0,103999.0,60238.0,22493.0
2019.01.13,43229.0,99759.0,60502.0,23842.0
2019.01.14,32013.0,72712.0,54703.0,15542.0
2019.01.15,28538.0,72747.0,53466.0,15016.0
2019.01.16,28383.0,71187.0,53068.0,14842.0
2019.01.17,28530.0,70819.0,53949.0,14685.0
2019.01.18,31970.0,77626.0,57171.0,15372.0
2019.01.19,41503.0,91587.0,59643.0,20044.0
2019.01.20,43301.0,91149.0,61153.0,21850.0
2019.01.21,33955.0,69396.0,57899.0,15499.0
2019.01.22,28300.0,71580.0,54818.0,14219.0
2019.01.23,27583.0,74310.0,54482.0,14164.0
2019.01.24,26877.0,72371.0,53644.0,13596.0
2019.01.25,29780.0,76901.0,55813.0,13987.0
2019.01.26,39095.0,89756.0,59360.0,18766.0
2019.01.27,40716.0,92903.0,61073.0,20502.0
2019.01.28,30649.0,71408.0,55198.0,13723.0
2019.01.29,28129.0,67401.0,54102.0,13179.0
2019.01.30,29369.0,68021.0,55809.0,13245.0
2019.01.31,28850.0,67127.0,55522.0,13149.0
2019.02.01,31563.0,70863.0,58551.0,13646.0
2019.02.02,41531.0,83079.0,60716.0,17759.0
2019.02.03,43209.0,86818.0,62169.0,19521.0
2019.02.04,30449.0,64041.0,53608.0,13209.0
2019.02.05,30776.0,65559.0,50036.0,15403.0
2019.02.06,30587.0,75627.0,48086.0,17836.0
2019.02.07,31273.0,81759.0,49389.0,19090.0
2019.02.08,34883.0,92488.0,51700.0,21257.0
2019.02.09,47037.0,111122.0,54510.0,28543.0
2019.02.10,48564.0,120401.0,54493.0,33789.0
2019.02.11,37372.0,99552.0,47919.0,25083.0
2019.02.12,43651.0,98819.0,47507.0,24925.0
2019.02.13,41813.0,95530.0,46587.0,23606.0
2019.02.14,69493.0,88416.0,43734.0,21395.0
2019.02.15,76258.0,94309.0,50581.0,21931.0
2019.02.16,94100.0,106145.0,52704.0,26841.0
2019.02.17,92954.0,106793.0,54990.0,28585.0
2019.02.18,75574.0,86066.0,52646.0,20276.0
2019.02.19,59452.0,81523.0,63093.0,19384.0
2019.02.20,59781.0,77388.0,56482.0,18559.0
2019.02.21,54587.0,77758.0,53950.0,18129.0
2019.02.22,57957.0,85482.0,56719.0,18734.0
2019.02.23,72880.0,99399.0,58803.0,23675.0
2019.02.24,72721.0,97235.0,60235.0,24644.0
2019.02.25,53059.0,75269.0,56051.0,16712.0
2019.02.26,46716.0,74805.0,53024.0,16265.0
2019.02.27,44906.0,73861.0,51837.0,16130.0
2019.02.28,44961.0,72787.0,51522.0,16215.0
2019.03.01,49165.0,83538.0,54846.0,17256.0
2019.03.02,63971.0,102493.0,55661.0,22107.0
2019.03.03,65063.0,103019.0,58608.0,23710.0
2019.03.04,47923.0,86444.0,53786.0,15974.0
2019.03.05,44711.0,88877.0,49576.0,15652.0
2019.03.06,43375.0,89350.0,50280.0,15003.0
2019.03.07,44382.0,88524.0,52812.0,15097.0
2019.03.08,48068.0,102086.0,56686.0,16342.0
2019.03.09,63251.0,117487.0,59566.0,20825.0
2019.03.10,64166.0,114480.0,61645.0,21958.0
2019.03.11,46682.0,87998.0,53861.0,14296.0
2019.03.12,41342.0,88505.0,51215.0,13816.0
2019.03.13,40424.0,88367.0,50692.0,13524.0
2019.03.14,39980.0,89763.0,52185.0,13549.0
2019.03.15,43810.0,109990.0,55602.0,14645.0
2019.03.16,55318.0,126518.0,56259.0,19556.0
2019.03.17,54863.0,116589.0,59307.0,20304.0
2019.03.18,39235.0,87856.0,55117.0,13190.0
2019.03.19,36590.0,87219.0,50291.0,12846.0
2019.03.20,34777.0,83937.0,49671.0,12647.0
2019.03.21,34335.0,83151.0,50043.0,12640.0
2019.03.22,37716.0,96851.0,52428.0,13359.0
2019.03.23,47455.0,109899.0,53968.0,17341.0
2019.03.24,48244.0,102912.0,56003.0,18917.0
2019.03.25,34407.0,77781.0,50964.0,12259.0
2019.03.26,32135.0,76156.0,49932.0,12131.0
2019.03.27,31593.0,75187.0,49697.0,12208.0
2019.03.28,30334.0,72930.0,49887.0,12032.0
2019.03.29,33699.0,84411.0,52255.0,12810.0
2019.03.30,42060.0,94802.0,52496.0,16239.0
2019.03.31,44024.0,89773.0,55461.0,17606.0
2019.04.01,30575.0,69371.0,49413.0,11556.0
2019.04.02,29756.0,68659.0,49464.0,11636.0
2019.04.03,30028.0,70237.0,49945.0,11774.0
2019.04.04,31105.0,77531.0,49091.0,12128.0
2019.04.05,33422.0,80357.0,51383.0,12347.0
2019.04.06,42135.0,89540.0,54081.0,15879.0
2019.04.07,43605.0,87174.0,56803.0,17166.0
2019.04.08,30190.0,70683.0,50044.0,11450.0
2019.04.09,28749.0,71656.0,47907.0,15892.0
2019.04.10,27778.0,71017.0,47567.0,19023.0
2019.04.11,28050.0,69982.0,48785.0,20818.0
2019.04.12,30681.0,80816.0,52871.0,23416.0
2019.04.13,40321.0,91679.0,53263.0,30515.0
2019.04.14,41184.0,86794.0,57967.0,33860.0
2019.04.15,27825.0,69862.0,50461.0,24525.0
2019.04.16,26916.0,69196.0,46041.0,23214.0
2019.04.17,26652.0,66549.0,68319.0,21586.0
2019.04.18,27546.0,69013.0,60137.0,20965.0
2019.04.19,33434.0,83456.0,62412.0,23266.0
2019.04.20,36755.0,88057.0,58641.0,25072.0
2019.04.21,36770.0,80596.0,60762.0,24102.0
2019.04.22,30609.0,75190.0,59289.0,21188.0
2019.04.23,26969.0,69399.0,58018.0,17958.0
2019.04.24,26199.0,65489.0,59609.0,16386.0
2019.04.25,25813.0,64123.0,58482.0,15915.0
2019.04.26,28190.0,74092.0,62586.0,16861.0
2019.04.27,36028.0,82206.0,63950.0,20869.0
2019.04.28,37754.0,83951.0,66808.0,22583.0
2019.04.29,26113.0,67084.0,57005.0,15164.0
2019.04.30,26387.0,74306.0,57472.0,15601.0
2019.05.01,30033.0,80039.0,59336.0,19287.0
2019.05.02,26692.0,73211.0,58339.0,16158.0
2019.05.03,28463.0,78337.0,63705.0,17027.0
2019.05.04,35092.0,82804.0,64619.0,19766.0
2019.05.05,37344.0,84701.0,69509.0,21657.0
2019.05.06,25832.0,68094.0,56193.0,14384.0
2019.05.07,26694.0,65860.0,54633.0,14065.0
2019.05.08,28054.0,68156.0,57978.0,14443.0
2019.05.09,28123.0,71463.0,55878.0,14140.0
2019.05.10,30870.0,89073.0,60219.0,14719.0
2019.05.11,41009.0,107670.0,61648.0,18438.0
2019.05.12,40096.0,107025.0,62801.0,19169.0
2019.05.13,27646.0,86411.0,63608.0,12325.0
2019.05.14,27679.0,91906.0,59835.0,12624.0
2019.05.15,27020.0,94219.0,61914.0,12307.0
2019.05.16,27145.0,90745.0,58246.0,12512.0
2019.05.17,29184.0,98892.0,59913.0,12909.0
2019.05.18,38426.0,108887.0,59261.0,16966.0
2019.05.19,39545.0,103043.0,63347.0,18338.0
2019.05.20,28068.0,80044.0,56197.0,12344.0
2019.05.21,26797.0,79074.0,56416.0,12289.0
2019.05.22,25958.0,77092.0,57903.0,12058.0
2019.05.23,24960.0,75964.0,56033.0,11797.0
2019.05.24,27349.0,86103.0,58311.0,12728.0
2019.05.25,34293.0,95844.0,56928.0,16185.0
2019.05.26,34040.0,91236.0,60450.0,17600.0
2019.05.27,32371.0,77700.0,62392.0,14002.0
2019.05.28,25061.0,75684.0,57150.0,12568.0
2019.05.29,24861.0,75079.0,56144.0,12162.0
2019.05.30,25751.0,79856.0,54361.0,13780.0
2019.05.31,25777.0,86192.0,55376.0,13470.0
2019.06.01,31387.0,92609.0,51855.0,15904.0
2019.06.02,32617.0,89457.0,58067.0,17565.0
2019.06.03,24511.0,74987.0,55936.0,12597.0
2019.06.04,23406.0,74834.0,54147.0,12219.0
2019.06.05,23081.0,77138.0,52991.0,11978.0
2019.06.06,23339.0,80320.0,55050.0,12193.0
2019.06.07,25332.0,80930.0,54857.0,12393.0
2019.06.08,31721.0,87551.0,54019.0,15490.0
2019.06.09,32779.0,84351.0,56135.0,16948.0
2019.06.10,25717.0,78400.0,69866.0,14448.0
2019.06.11,23396.0,74717.0,62544.0,16520.0
2019.06.12,22992.0,74343.0,63612.0,20551.0
2019.06.13,22987.0,74605.0,62054.0,21484.0
2019.06.14,24509.0,81905.0,59861.0,23405.0
2019.06.15,30636.0,89901.0,58648.0,29553.0
2019.06.16,32185.0,88725.0,62185.0,33454.0
2019.06.17,24239.0,78441.0,61502.0,26965.0
2019.06.18,25120.0,77071.0,58662.0,25361.0
2019.06.19,25532.0,76637.0,59792.0,24017.0
2019.06.20,26577.0,79964.0,59759.0,25697.0
2019.06.21,26320.0,82552.0,56345.0,23677.0
2019.06.22,32688.0,87685.0,57128.0,27182.0
2019.06.23,34185.0,86553.0,60465.0,28440.0
2019.06.24,26100.0,75740.0,58568.0,21785.0
2019.06.25,25022.0,76697.0,57796.0,20786.0
2019.06.26,26083.0,81763.0,58944.0,21323.0
2019.06.27,26271.0,89560.0,56796.0,22235.0
2019.06.28,27723.0,98158.0,53599.0,23526.0
2019.06.29,36336.0,106623.0,52673.0,28216.0
2019.06.30,39142.0,109417.0,62589.0,30866.0
2019.07.01,31381.0,104429.0,66347.0,25672.0
2019.07.02,29529.0,109307.0,59129.0,26626.0
2019.07.03,29872.0,109935.0,60114.0,26376.0
2019.07.04,34336.0,116477.0,59874.0,28439.0
2019.07.05,33513.0,123870.0,57074.0,28913.0
2019.07.06,39766.0,131047.0,54251.0,33235.0
2019.07.07,42438.0,135649.0,62234.0,36081.0
2019.07.08,32659.0,126946.0,59277.0,29257.0
2019.07.09,32107.0,127930.0,57695.0,29618.0
2019.07.10,30148.0,127239.0,59041.0,28393.0
2019.07.11,29243.0,118834.0,58375.0,27332.0
2019.07.12,30137.0,117419.0,57720.0,27057.0
2019.07.13,37735.0,117905.0,56686.0,30933.0
2019.07.14,39184.0,118470.0,62208.0,32725.0
2019.07.15,29206.0,108429.0,57971.0,25614.0
2019.07.16,29008.0,105771.0,55155.0,24466.0
2019.07.17,28807.0,102305.0,55376.0,23515.0
2019.07.18,28652.0,100664.0,54153.0,22922.0
2019.07.19,29798.0,108653.0,52378.0,22649.0
2019.07.20,37962.0,114014.0,52268.0,27880.0
2019.07.21,39816.0,117653.0,56987.0,30989.0
2019.07.22,29951.0,114523.0,59160.0,24012.0
2019.07.23,28269.0,198011.0,53432.0,22986.0
2019.07.24,27491.0,178066.0,51959.0,22216.0
2019.07.25,26535.0,172967.0,50587.0,21611.0
2019.07.26,28001.0,172123.0,50093.0,21383.0
2019.07.27,36698.0,177373.0,49456.0,25252.0
2019.07.28,38533.0,185338.0,55038.0,27691.0
2019.07.29,29529.0,175798.0,53772.0,21670.0
2019.07.30,27975.0,176768.0,51357.0,21101.0
2019.07.31,27305.0,175624.0,50390.0,20846.0
2019.08.01,26179.0,169631.0,47704.0,19930.0
2019.08.02,27205.0,169397.0,48126.0,19860.0
2019.08.03,34138.0,172598.0,47420.0,23451.0
2019.08.04,35463.0,176449.0,51888.0,25866.0
2019.08.05,28256.0,164681.0,49997.0,19934.0
2019.08.06,26502.0,163189.0,49216.0,19024.0
2019.08.07,25937.0,158220.0,48476.0,18514.0
2019.08.08,25416.0,162493.0,47507.0,18034.0
2019.08.09,26437.0,160289.0,47220.0,18664.0
2019.08.10,33938.0,163342.0,48682.0,22420.0
2019.08.11,35918.0,164193.0,52824.0,24227.0
2019.08.12,27544.0,149477.0,48744.0,18673.0
2019.08.13,26566.0,143756.0,46741.0,18232.0
2019.08.14,24454.0,138294.0,35434.0,17805.0
2019.08.15,25583.0,138914.0,44992.0,18235.0
2019.08.16,26659.0,136247.0,46294.0,17650.0
2019.08.17,33443.0,140638.0,48439.0,21052.0
2019.08.18,35433.0,143565.0,52441.0,23290.0
2019.08.19,26342.0,125514.0,47371.0,17275.0
2019.08.20,25508.0,123020.0,46343.0,16719.0
2019.08.21,25074.0,118879.0,45767.0,16300.0
2019.08.22,24772.0,117166.0,45959.0,15631.0
2019.08.23,26031.0,122202.0,46949.0,16277.0
2019.08.24,31857.0,133307.0,47827.0,19023.0
2019.08.25,33526.0,138244.0,52685.0,21030.0
2019.08.26,25648.0,127466.0,49207.0,16191.0
2019.08.27,23927.0,125857.0,51150.0,14983.0
2019.08.28,23512.0,128000.0,58409.0,14779.0
2019.08.29,23324.0,131366.0,52396.0,14394.0
2019.08.30,25070.0,136037.0,53305.0,14490.0
2019.08.31,31044.0,139569.0,52567.0,17756.0
2019.09.01,32742.0,135788.0,56422.0,19330.0
2019.09.02,33200.0,119390.0,59777.0,15525.0
2019.09.03,24410.0,111120.0,50348.0,17842.0
2019.09.04,23551.0,107187.0,51212.0,19730.0
2019.09.05,23559.0,104126.0,49126.0,20394.0
2019.09.06,25168.0,113234.0,51453.0,21566.0
2019.09.07,34131.0,126593.0,54721.0,28020.0
2019.09.08,34820.0,121499.0,58176.0,30836.0
2019.09.09,24422.0,96178.0,50768.0,22916.0
2019.09.10,24208.0,94744.0,49073.0,22091.0
2019.09.11,24922.0,95411.0,50659.0,20903.0
2019.09.12,25187.0,99271.0,49701.0,20488.0
2019.09.13,26728.0,99971.0,51263.0,20130.0
2019.09.14,33735.0,111464.0,52688.0,24292.0
2019.09.15,35606.0,109514.0,55829.0,26474.0
2019.09.16,25562.0,86746.0,50070.0,18299.0
2019.09.17,24103.0,85958.0,46706.0,17896.0
2019.09.18,23623.0,84295.0,48415.0,17304.0
2019.09.19,23840.0,85995.0,47243.0,17111.0
2019.09.20,26166.0,94920.0,50758.0,17408.0
2019.09.21,33352.0,108573.0,51270.0,21744.0
2019.09.22,35563.0,104627.0,53804.0,23120.0
2019.09.23,25324.0,83409.0,49992.0,16202.0
2019.09.24,24537.0,81726.0,50129.0,15850.0
2019.09.25,24097.0,81282.0,49337.0,15235.0
2019.09.26,24225.0,82842.0,49407.0,15233.0
2019.09.27,27003.0,94170.0,53708.0,15811.0
2019.09.28,33829.0,109536.0,56185.0,19742.0
2019.09.29,36469.0,114750.0,58882.0,21544.0
2019.09.30,26004.0,94164.0,50630.0,15168.0
2019.10.01,24851.0,90697.0,47727.0,14260.0
2019.10.02,24601.0,91715.0,48220.0,13665.0
2019.10.03,25644.0,93552.0,50728.0,14267.0
2019.10.04,29210.0,100871.0,53799.0,14392.0
2019.10.05,39133.0,114409.0,55626.0,18439.0
2019.10.06,43611.0,117320.0,57378.0,20453.0
2019.10.07,29647.0,87929.0,53021.0,13400.0
2019.10.08,29370.0,88987.0,50656.0,13213.0
2019.10.09,28854.0,88037.0,52131.0,13163.0
2019.10.10,28511.0,87454.0,51256.0,12989.0
2019.10.11,32492.0,97068.0,55783.0,13679.0
2019.10.12,43639.0,112539.0,58174.0,17737.0
2019.10.13,44516.0,103916.0,62695.0,19265.0
2019.10.14,34642.0,86354.0,68747.0,13664.0
2019.10.15,29983.0,78776.0,58755.0,12667.0
2019.10.16,30048.0,78922.0,58809.0,12752.0
2019.10.17,29324.0,79805.0,57263.0,12404.0
2019.10.18,32287.0,91541.0,60085.0,13565.0
